RecordID,Date,Region,Platform,AudienceCount,EngagementRate,ConversionRate,AnomalyDetected,ModelUsed,ForecastError,RetrainingRequired,APIIntegration,FeatureEngineeringScore
2480,2021-10-21,Africa,Mobile App,13329,2.43,1.02,True,ARIMA,14.95,True,Successful,96.9
2481,2020-11-15,Africa,Email,26169,6.56,4.8,False,ARIMA,1.49,False,Successful,94.7
2482,2022-08-25,Australia,Social Media,88468,4.11,2.52,False,SARIMA,10.24,False,Successful,52.9
2483,2023-04-18,North America,Mobile App,35594,6.0,4.59,False,SARIMA,3.8,False,Successful,58.5
2484,2023-07-10,Asia,Email,77957,1.16,3.54,False,LSTM,5.89,False,Successful,87.7
2485,2023-11-29,North America,Email,61631,0.27,3.61,False,Prophet,9.69,False,Successful,84.4
2486,2023-05-08,North America,Mobile App,46033,9.1,0.43,False,LSTM,6.55,False,Successful,56.7
2487,2022-09-17,South America,Email,64133,2.77,1.11,False,SARIMA,3.77,False,Successful,75.1
2488,2023-09-04,South America,Social Media,74165,8.21,0.05,False,ARIMA,5.02,False,Successful,89.0
2489,2022-07-02,North America,Email,74861,9.99,3.58,False,Prophet,5.13,False,Failed,60.9
2490,2021-02-08,North America,Social Media,53290,2.19,1.73,False,LSTM,14.39,True,Successful,93.6
2491,2021-12-28,South America,Website,95031,2.73,3.94,False,LSTM,11.98,False,Successful,52.6
2492,2023-11-21,North America,Website,32750,6.66,1.7,False,SARIMA,6.88,False,Successful,89.1
2493,2021-03-04,North America,Email,96155,9.66,4.1,False,SARIMA,3.01,False,Successful,80.8
2494,2020-09-12,Asia,Mobile App,41461,9.17,0.66,False,Prophet,12.17,False,Successful,65.8
2495,2022-02-09,Europe,Website,74800,5.08,0.88,False,Prophet,2.37,True,Successful,86.0
2496,2021-10-21,Europe,Website,79222,7.97,1.71,False,SARIMA,3.16,False,Successful,89.1
2497,2022-02-22,Europe,Email,25226,1.44,2.05,False,SARIMA,5.5,False,Successful,96.7
2498,2020-05-06,Europe,Website,7721,9.78,1.75,False,SARIMA,13.21,False,Successful,68.4
2499,2022-08-16,Australia,Mobile App,57154,9.65,3.82,False,Prophet,1.99,True,Successful,84.3
2500,2023-03-20,Africa,Email,21609,1.72,0.49,False,SARIMA,1.84,False,Successful,80.1
2501,2020-05-24,Africa,Website,53130,3.06,1.76,False,SARIMA,7.41,False,Successful,76.3
2502,2022-09-19,Africa,Social Media,73909,1.09,4.19,False,ARIMA,4.15,False,Successful,94.5
2503,2021-03-28,Australia,Email,56249,2.79,0.34,False,ARIMA,8.54,False,Successful,50.2
2504,2022-07-15,Australia,Mobile App,49895,8.18,4.71,False,ARIMA,6.78,False,Successful,64.1
2505,2020-10-15,North America,Mobile App,95473,3.85,4.93,False,ARIMA,6.53,True,Successful,76.9
2506,2023-02-06,Australia,Social Media,6656,0.98,0.45,False,LSTM,1.69,False,Successful,58.9
2507,2020-03-14,Europe,Mobile App,75520,3.49,1.46,False,SARIMA,2.12,True,Successful,95.4
2508,2023-07-20,North America,Email,64740,9.82,1.87,False,LSTM,12.32,False,Successful,82.4
2509,2022-02-18,Australia,Mobile App,65309,6.33,3.88,False,SARIMA,13.29,False,Successful,73.9
2510,2022-01-07,Australia,Mobile App,30984,4.22,2.98,False,ARIMA,3.53,False,Successful,90.7
2511,2022-03-15,Asia,Social Media,74822,1.75,3.23,False,LSTM,1.71,False,Successful,72.5
2512,2021-05-09,South America,Website,6901,9.86,3.79,False,ARIMA,0.81,False,Successful,77.9
2513,2021-06-08,Australia,Website,32552,8.23,0.6,False,ARIMA,9.13,True,Successful,50.1
2514,2022-03-10,Europe,Social Media,92245,2.89,4.17,False,ARIMA,10.73,True,Failed,68.3
2515,2021-06-30,South America,Email,32055,0.79,3.53,False,LSTM,5.6,False,Successful,56.9
2516,2023-10-28,Africa,Website,38685,0.66,2.89,False,ARIMA,10.2,False,Successful,84.5
2517,2020-06-19,Europe,Website,74965,1.29,4.45,False,SARIMA,10.7,False,Successful,74.0
2518,2022-11-14,Australia,Social Media,15716,5.85,3.5,False,ARIMA,14.03,True,Successful,65.1
2519,2023-11-27,Europe,Mobile App,12138,9.29,1.02,False,SARIMA,0.98,False,Successful,73.4
2520,2021-12-03,South America,Website,36298,5.02,2.15,False,ARIMA,2.89,False,Successful,60.5
2521,2020-06-21,South America,Website,52112,8.45,2.48,False,LSTM,1.04,False,Successful,96.3
2522,2021-03-04,Africa,Email,24429,4.51,0.29,False,Prophet,13.02,True,Successful,52.7
2523,2023-11-11,Asia,Social Media,51200,7.11,4.77,False,LSTM,11.89,False,Successful,93.3
2524,2021-04-16,South America,Social Media,72308,7.35,0.65,False,LSTM,8.62,False,Successful,75.6
2525,2023-12-30,Europe,Website,49244,1.82,3.49,False,Prophet,1.26,False,Successful,80.9
2526,2022-12-28,Australia,Mobile App,18347,3.68,2.54,False,Prophet,4.11,False,Successful,65.1
2527,2021-06-14,Asia,Website,17920,6.41,0.14,False,Prophet,4.47,False,Failed,98.3
2528,2023-05-11,North America,Social Media,32822,0.8,4.62,False,ARIMA,8.42,False,Successful,64.1
2529,2022-03-16,Australia,Email,47659,3.68,4.26,False,Prophet,3.88,False,Successful,79.4
2530,2020-10-16,North America,Website,41108,5.39,2.63,False,Prophet,1.1,False,Successful,99.7
2531,2022-05-02,Australia,Website,90099,9.96,1.15,False,Prophet,10.96,True,Successful,94.1
2532,2023-09-06,South America,Social Media,8967,4.8,0.62,False,Prophet,4.49,False,Successful,76.8
2533,2021-03-28,South America,Social Media,12871,8.18,1.82,False,ARIMA,6.79,False,Successful,99.5
2534,2020-01-25,Europe,Mobile App,95299,4.38,1.28,False,Prophet,1.92,False,Successful,85.1
2535,2021-05-27,South America,Mobile App,78452,7.98,2.54,False,SARIMA,12.04,False,Successful,60.4
2536,2020-05-19,South America,Email,75270,5.99,4.83,False,ARIMA,8.49,False,Successful,70.3
2537,2023-07-04,Asia,Social Media,34613,8.88,2.88,False,Prophet,13.52,True,Successful,66.7
2538,2023-05-29,Australia,Mobile App,29179,4.17,4.45,False,Prophet,7.44,False,Successful,67.2
2539,2023-03-02,South America,Website,53188,6.08,3.26,False,ARIMA,14.12,False,Successful,88.0
2540,2023-12-30,Asia,Email,56099,6.34,2.38,False,ARIMA,13.38,False,Successful,79.2
2541,2020-06-10,Africa,Mobile App,36262,4.23,4.27,False,LSTM,8.65,False,Successful,51.9
2542,2021-07-21,North America,Social Media,79213,1.53,2.36,False,LSTM,14.01,False,Successful,93.9
2543,2020-10-09,Asia,Social Media,19268,1.03,4.34,False,ARIMA,4.85,False,Successful,64.8
2544,2020-11-15,North America,Social Media,78866,0.27,1.46,False,SARIMA,5.49,False,Failed,99.9
2545,2022-08-06,North America,Website,87269,8.75,0.65,False,LSTM,0.69,False,Successful,97.7
2546,2022-12-31,Australia,Social Media,61545,2.44,4.28,False,LSTM,8.84,True,Successful,97.0
2547,2023-01-10,North America,Email,93822,2.19,2.94,False,ARIMA,10.83,False,Failed,90.6
2548,2023-09-22,North America,Email,73146,7.39,4.45,False,Prophet,11.61,False,Successful,61.0
2549,2023-01-10,Australia,Mobile App,72966,3.27,4.69,False,Prophet,2.26,True,Successful,76.6
2550,2020-05-01,Africa,Social Media,40922,5.11,0.28,False,Prophet,6.67,False,Successful,61.2
2551,2020-06-14,South America,Mobile App,80364,1.71,2.51,True,SARIMA,2.66,False,Successful,63.0
2552,2023-04-03,Australia,Email,43913,9.6,1.88,False,SARIMA,9.94,False,Successful,80.5
2553,2022-10-24,Africa,Website,98033,8.53,3.13,False,Prophet,2.38,False,Failed,52.0
2554,2020-07-01,South America,Social Media,56677,8.65,3.97,True,ARIMA,13.56,False,Failed,98.5
2555,2021-04-09,Asia,Email,50841,4.13,1.41,False,SARIMA,3.47,False,Successful,95.9
2556,2021-04-07,Australia,Website,47332,7.65,2.79,False,LSTM,4.38,False,Successful,69.0
2557,2023-02-08,Australia,Mobile App,93062,1.52,3.55,False,ARIMA,12.77,False,Successful,75.8
2558,2022-01-16,Africa,Mobile App,96694,0.19,0.68,False,Prophet,6.88,True,Successful,73.3
2559,2023-06-21,South America,Website,26032,0.3,4.07,False,SARIMA,0.37,False,Failed,94.1
2560,2021-04-19,Australia,Mobile App,38846,5.91,3.03,False,SARIMA,7.42,False,Successful,84.4
2561,2021-01-03,North America,Mobile App,60474,4.61,4.75,False,SARIMA,1.28,False,Successful,63.9
2562,2020-05-30,Asia,Mobile App,45936,5.23,1.7,False,ARIMA,14.78,False,Failed,72.3
2563,2020-09-29,North America,Social Media,30794,0.17,0.55,True,Prophet,8.83,False,Successful,71.4
2564,2023-06-22,Australia,Social Media,62588,4.28,2.54,False,LSTM,3.86,False,Successful,98.0
2565,2022-07-15,Australia,Mobile App,71984,7.21,0.44,False,ARIMA,8.46,False,Successful,58.8
2566,2021-09-27,Africa,Website,51331,4.48,4.85,False,LSTM,1.16,False,Successful,54.5
2567,2020-12-12,Asia,Mobile App,95397,7.35,0.2,False,ARIMA,12.0,False,Failed,94.0
2568,2023-11-27,North America,Mobile App,29141,2.41,3.77,False,ARIMA,13.88,False,Successful,94.8
2569,2023-10-09,South America,Email,10074,8.15,2.63,False,LSTM,13.12,False,Successful,93.6
2570,2020-02-06,Europe,Social Media,7406,5.93,1.85,False,LSTM,5.13,False,Successful,75.5
2571,2022-03-10,South America,Website,98359,2.19,0.34,False,ARIMA,4.89,False,Successful,83.0
2572,2023-03-28,South America,Website,24291,2.44,3.11,False,Prophet,0.54,False,Successful,78.2
2573,2021-12-17,South America,Social Media,42568,6.32,2.93,False,Prophet,9.77,False,Successful,53.5
2574,2020-05-25,Australia,Social Media,98539,8.32,1.41,False,ARIMA,8.03,False,Successful,79.8
2575,2022-07-24,North America,Email,47851,4.21,4.55,False,Prophet,6.9,False,Successful,50.7
2576,2020-09-26,Australia,Website,55823,2.66,1.53,False,LSTM,13.62,False,Successful,66.2
2577,2020-11-08,Australia,Website,24312,8.68,2.25,False,ARIMA,2.53,False,Successful,96.6
2578,2022-04-18,South America,Email,44108,6.73,2.72,False,LSTM,0.15,False,Successful,65.2
2579,2023-05-12,Africa,Social Media,67918,4.54,0.51,False,SARIMA,1.11,False,Successful,97.0
2580,2023-07-29,Asia,Social Media,35171,4.93,4.66,False,SARIMA,3.36,True,Successful,62.5
2581,2022-03-06,Australia,Mobile App,42779,2.12,1.88,False,Prophet,0.51,False,Successful,65.7
2582,2020-03-16,Australia,Social Media,69828,6.31,0.41,False,Prophet,7.55,False,Successful,81.4
2583,2023-06-24,Europe,Mobile App,99723,3.65,1.94,False,Prophet,4.72,True,Successful,88.1
2584,2021-06-26,South America,Website,13411,9.96,3.01,False,ARIMA,2.72,False,Successful,75.1
2585,2023-04-24,South America,Email,58009,4.85,2.57,False,LSTM,11.25,False,Successful,94.1
2586,2021-07-04,Asia,Mobile App,16422,4.91,3.48,False,SARIMA,3.07,True,Successful,52.0
2587,2022-08-15,Europe,Mobile App,43468,5.7,0.29,False,LSTM,10.32,False,Successful,96.1
2588,2020-10-07,North America,Mobile App,33371,9.18,1.43,False,LSTM,5.25,True,Successful,59.8
2589,2022-05-14,Africa,Mobile App,58022,8.03,4.1,False,LSTM,7.68,False,Successful,94.2
2590,2022-07-11,Australia,Website,72229,4.57,0.41,False,Prophet,14.01,False,Successful,70.0
2591,2023-08-08,Asia,Social Media,52196,7.22,4.28,False,ARIMA,0.57,False,Successful,91.6
2592,2022-03-06,Asia,Website,81354,5.9,0.47,False,SARIMA,7.51,False,Successful,83.6
2593,2023-02-22,Europe,Email,97774,4.97,4.17,False,SARIMA,12.82,True,Successful,58.8
2594,2023-03-12,Asia,Website,97410,2.0,1.81,False,SARIMA,8.82,False,Successful,95.9
2595,2022-02-18,Asia,Mobile App,27715,4.69,3.06,False,LSTM,4.16,True,Successful,62.3
2596,2022-03-04,North America,Social Media,28605,2.53,0.77,False,LSTM,5.97,False,Failed,62.2
2597,2020-05-30,Australia,Mobile App,32174,9.16,0.34,False,Prophet,10.21,False,Successful,90.7
2598,2022-08-07,Asia,Mobile App,10956,3.42,1.09,False,ARIMA,13.36,False,Successful,55.3
2599,2021-07-17,South America,Website,77373,9.53,0.65,False,LSTM,0.63,False,Successful,61.1
2600,2021-09-07,Europe,Website,70252,5.38,1.57,False,ARIMA,1.08,False,Failed,75.2
2601,2022-07-21,Europe,Website,62949,6.35,2.58,False,SARIMA,4.88,False,Successful,91.5
2602,2023-03-20,Africa,Email,63646,5.48,2.95,False,ARIMA,3.5,False,Successful,57.4
2603,2022-09-21,North America,Social Media,71017,1.38,3.95,False,ARIMA,3.98,False,Successful,77.4
2604,2020-06-23,North America,Mobile App,64037,3.82,3.28,False,LSTM,3.33,False,Failed,85.6
2605,2022-08-04,South America,Social Media,90818,1.08,3.05,False,SARIMA,2.95,False,Successful,93.0
2606,2023-02-01,North America,Website,7548,6.27,2.06,False,ARIMA,1.97,True,Successful,96.8
2607,2021-08-12,Europe,Email,74294,4.52,2.37,False,SARIMA,14.01,True,Successful,89.2
2608,2021-11-24,North America,Mobile App,24177,7.8,2.08,False,SARIMA,2.17,False,Successful,82.6
2609,2023-04-24,North America,Mobile App,25022,2.28,4.21,False,ARIMA,3.07,False,Successful,71.7
2610,2023-09-18,South America,Mobile App,6542,1.73,1.16,False,ARIMA,3.7,False,Successful,55.6
2611,2022-06-12,Asia,Mobile App,92012,4.12,0.04,False,Prophet,14.0,True,Successful,85.5
2612,2023-01-13,South America,Website,97320,9.27,3.26,False,SARIMA,11.34,False,Successful,99.6
2613,2023-10-08,Europe,Website,61428,7.13,1.02,False,LSTM,11.85,False,Failed,86.8
2614,2022-12-05,South America,Website,23740,4.25,4.45,False,Prophet,1.58,False,Successful,50.8
2615,2020-09-16,Africa,Website,60353,5.22,4.3,False,ARIMA,12.55,True,Successful,74.8
2616,2022-09-12,Africa,Social Media,91353,0.93,0.39,False,SARIMA,6.13,True,Successful,80.7
2617,2021-10-18,Asia,Social Media,57532,9.85,0.54,False,LSTM,3.95,False,Successful,84.5
2618,2020-10-20,South America,Mobile App,17052,6.7,2.48,False,SARIMA,8.64,False,Successful,86.0
2619,2021-01-30,Africa,Mobile App,48076,2.93,3.05,False,Prophet,12.33,True,Failed,77.9
2620,2023-03-29,Africa,Mobile App,54420,5.9,1.38,False,Prophet,11.68,True,Successful,61.2
2621,2023-03-05,North America,Website,1671,1.18,3.59,False,SARIMA,13.35,False,Successful,97.1
2622,2020-02-10,Africa,Mobile App,1163,9.66,2.98,False,SARIMA,13.92,True,Successful,84.8
2623,2023-11-29,Africa,Mobile App,42424,1.83,1.63,False,Prophet,3.58,False,Successful,61.8
2624,2022-06-10,Africa,Website,54744,6.52,0.14,False,SARIMA,6.36,False,Successful,66.1
2625,2021-07-31,North America,Mobile App,71331,2.53,3.75,False,Prophet,0.23,False,Successful,96.1
2626,2023-04-17,Europe,Website,11634,7.2,1.08,False,LSTM,13.19,True,Successful,94.4
2627,2022-03-26,South America,Website,5798,7.79,4.17,False,Prophet,2.33,False,Successful,70.3
2628,2022-09-03,Australia,Email,23420,6.77,2.11,False,LSTM,12.92,False,Successful,51.9
2629,2023-02-05,Europe,Email,30300,6.18,2.89,False,LSTM,4.95,False,Successful,52.4
2630,2022-06-06,Australia,Website,90881,8.94,4.37,False,Prophet,5.53,False,Successful,64.2
2631,2020-10-14,Europe,Social Media,11749,0.88,4.32,False,SARIMA,0.6,False,Successful,81.5
2632,2023-09-25,South America,Website,26121,3.38,1.86,False,Prophet,4.91,False,Successful,79.2
2633,2020-04-04,North America,Website,38487,2.56,1.05,False,Prophet,13.33,False,Successful,81.7
2634,2020-05-18,North America,Website,94947,9.88,3.88,False,ARIMA,0.39,False,Successful,85.9
2635,2022-11-12,Africa,Mobile App,34361,3.95,2.17,True,Prophet,6.1,False,Successful,51.0
2636,2020-11-25,Asia,Mobile App,22223,7.35,0.97,False,LSTM,0.48,False,Successful,55.3
2637,2021-11-14,Asia,Mobile App,73930,6.88,4.52,False,Prophet,5.57,False,Successful,68.0
2638,2023-07-03,North America,Email,15056,2.2,1.0,False,ARIMA,2.6,False,Successful,57.7
2639,2020-05-27,South America,Email,29380,2.47,0.14,False,LSTM,3.79,False,Successful,53.8
2640,2022-05-02,Asia,Email,27035,2.88,0.11,False,ARIMA,13.17,False,Failed,82.0
2641,2022-09-15,North America,Email,31620,4.17,3.12,False,Prophet,6.55,True,Successful,90.8
2642,2020-06-26,Africa,Social Media,20877,2.42,3.31,False,SARIMA,4.11,True,Successful,87.6
2643,2023-07-12,Australia,Mobile App,56316,0.29,1.56,False,LSTM,8.84,False,Failed,90.9
2644,2023-11-11,Africa,Social Media,65041,8.81,1.61,False,Prophet,2.14,False,Failed,83.3
2645,2022-03-30,North America,Website,54352,9.66,1.7,False,ARIMA,3.9,False,Failed,86.8
2646,2023-06-02,Europe,Email,31911,3.48,3.4,False,Prophet,8.2,False,Successful,63.6
2647,2023-06-17,North America,Mobile App,33784,3.45,0.3,False,SARIMA,3.57,False,Successful,99.7
2648,2020-01-01,Europe,Mobile App,4191,0.17,4.65,False,Prophet,10.19,False,Successful,59.2
2649,2022-04-23,North America,Mobile App,34160,6.83,1.12,False,SARIMA,7.38,False,Successful,60.7
2650,2020-08-18,Africa,Email,91536,8.27,5.0,False,SARIMA,11.58,True,Successful,64.4
2651,2022-10-27,Australia,Website,65641,1.55,0.87,False,ARIMA,14.22,False,Successful,98.8
2652,2022-06-02,South America,Mobile App,50723,1.68,3.86,True,SARIMA,1.75,False,Successful,99.4
2653,2021-07-05,South America,Email,4631,7.92,1.12,False,LSTM,5.03,False,Successful,89.7
2654,2020-05-02,Australia,Website,7172,6.2,0.41,False,SARIMA,4.8,False,Failed,81.5
2655,2020-01-06,Africa,Social Media,43080,0.54,4.38,False,LSTM,2.28,False,Successful,76.0
2656,2020-09-11,Europe,Website,90097,6.26,4.3,False,ARIMA,12.16,True,Successful,98.5
2657,2022-08-10,South America,Website,91353,3.16,2.02,False,LSTM,11.4,True,Successful,84.8
2658,2023-11-23,North America,Email,21281,3.75,3.51,False,Prophet,7.27,False,Successful,97.2
2659,2022-08-22,Australia,Website,29671,7.72,2.79,False,LSTM,8.07,False,Successful,65.8
2660,2020-04-20,North America,Mobile App,52431,8.13,4.27,False,LSTM,0.9,False,Successful,66.7
2661,2021-11-21,Asia,Mobile App,91900,4.06,1.58,False,LSTM,8.34,False,Successful,92.7
2662,2023-06-16,Australia,Website,93961,9.48,2.62,False,ARIMA,11.87,False,Successful,57.5
2663,2023-12-27,North America,Mobile App,29602,4.12,2.43,False,LSTM,8.61,False,Successful,97.3
2664,2020-08-24,Africa,Email,89789,7.74,1.78,False,LSTM,3.99,True,Successful,75.4
2665,2021-03-29,North America,Mobile App,52399,4.89,4.46,False,ARIMA,10.02,False,Successful,96.3
2666,2021-12-26,North America,Social Media,24472,8.99,0.84,False,SARIMA,5.43,False,Successful,66.8
2667,2021-08-30,Asia,Social Media,50230,9.09,0.76,False,LSTM,8.18,False,Failed,85.8
2668,2021-01-30,Africa,Website,74616,0.97,2.89,False,LSTM,7.32,True,Successful,74.1
2669,2021-04-30,Asia,Website,8099,9.37,3.29,False,ARIMA,5.72,False,Successful,81.3
2670,2023-11-09,Asia,Mobile App,26431,8.27,0.98,False,LSTM,10.79,False,Successful,75.2
2671,2023-08-27,North America,Email,57492,7.93,1.96,False,ARIMA,13.26,False,Successful,98.4
2672,2021-05-14,South America,Website,97722,2.09,4.73,False,ARIMA,0.09,True,Successful,84.6
2673,2023-11-21,North America,Email,48684,8.07,1.24,False,ARIMA,14.0,False,Successful,62.6
2674,2023-10-15,Europe,Email,31111,8.52,3.35,False,Prophet,7.68,False,Successful,95.5
2675,2021-11-11,South America,Mobile App,64936,2.96,3.7,False,LSTM,10.51,False,Successful,64.7
2676,2020-09-04,Asia,Mobile App,23614,9.53,2.25,False,LSTM,12.84,True,Successful,68.6
2677,2022-09-30,Asia,Website,93260,0.59,4.69,False,LSTM,7.01,False,Successful,55.1
2678,2021-09-30,Australia,Social Media,42991,1.58,3.69,False,ARIMA,12.53,False,Successful,95.0
2679,2020-02-20,Africa,Email,71476,5.42,2.3,False,SARIMA,2.67,False,Successful,64.3
2680,2020-09-17,North America,Website,61920,5.8,2.85,True,ARIMA,2.4,False,Successful,62.9
2681,2023-11-30,Europe,Social Media,95294,6.49,3.47,False,Prophet,9.87,False,Successful,96.0
2682,2023-01-31,Europe,Website,64530,0.27,2.97,False,Prophet,13.05,False,Successful,90.3
2683,2022-10-16,South America,Mobile App,37224,9.61,4.39,False,ARIMA,13.39,False,Successful,57.1
2684,2020-12-02,Africa,Website,8788,0.54,1.79,False,Prophet,9.66,False,Failed,88.5
2685,2021-04-06,South America,Social Media,29082,1.52,1.51,False,SARIMA,7.89,False,Successful,95.7
2686,2021-12-30,South America,Website,90570,0.24,1.08,False,Prophet,4.98,True,Successful,53.9
2687,2023-09-07,Europe,Email,77816,5.71,0.2,False,ARIMA,14.7,True,Successful,91.3
2688,2022-09-08,Australia,Website,84588,9.33,0.22,False,SARIMA,4.8,False,Successful,77.4
2689,2021-01-20,Australia,Mobile App,17531,6.69,4.35,False,SARIMA,11.17,False,Successful,83.5
2690,2020-05-17,Australia,Social Media,89340,8.24,3.4,False,ARIMA,7.98,False,Successful,74.6
2691,2023-08-31,Asia,Mobile App,95439,0.23,3.31,False,SARIMA,9.13,False,Failed,84.9
2692,2021-07-11,Africa,Website,45857,5.47,3.08,False,Prophet,5.91,True,Successful,51.7
2693,2021-01-07,South America,Mobile App,11142,4.65,4.25,False,SARIMA,14.47,False,Failed,88.1
2694,2023-03-15,Europe,Email,49355,5.04,2.41,False,ARIMA,8.58,False,Successful,51.7
2695,2023-05-25,Asia,Social Media,10866,0.81,4.35,False,LSTM,14.07,True,Successful,72.8
2696,2022-02-02,South America,Email,71067,6.88,1.8,False,Prophet,0.12,True,Failed,57.5
2697,2020-10-27,South America,Social Media,65027,5.08,4.63,False,Prophet,8.59,False,Successful,91.2
2698,2022-08-14,South America,Email,58906,7.67,3.5,False,Prophet,10.76,True,Successful,65.7
2699,2020-11-30,North America,Mobile App,29138,4.9,1.29,True,SARIMA,11.18,False,Successful,72.7
2700,2020-04-10,South America,Email,93601,1.58,2.82,False,LSTM,13.58,False,Successful,71.4
2701,2023-04-24,Africa,Email,30956,6.52,2.67,False,Prophet,0.08,False,Successful,88.6
2702,2020-11-22,Africa,Social Media,77295,1.81,0.7,False,Prophet,0.01,False,Successful,74.1
2703,2020-12-27,Asia,Social Media,6439,8.74,2.96,False,Prophet,7.09,False,Successful,89.4
2704,2020-06-22,Europe,Social Media,48241,6.17,1.58,False,ARIMA,0.45,False,Successful,53.7
